chn_1,chn_2,chn_3,chn_4,marker
27.1191236878138,7712.80192003609,17962.0172981589,-8638.15919805396,-600
27.1191236878138,8124.12733686273,17875.6256091825,-8732.92078313123,-300
28.1191236878138,8393.44127257192,18288.5778824898,-9015.48892428338,0
28.1191236878138,8195.74642101419,17850.175589984,-9331.41510309031,0
29.1191236878138,7835.95121572702,18079.1827539207,-9173.98401445554,0
29.1191236878138,7822.24261243944,18276.918744378,-9476.26142837418,0
32.1191236878138,8199.76868341654,18186.1962512528,-9407.1256377933,0
32.1191236878138,8612.07395403157,18048.8372056803,-9492.2457607848,0
33.1191236878138,8888.83029065258,18424.7831689261,-9773.71063145002,0
33.1191236878138,8687.2235037412,18095.6757127253,-10091.8396113308,0
35.1191236878138,8202.00514359004,18140.4049161954,-10214.5326392272,0
35.1191236878138,8374.99795594043,17906.9416614614,-10240.4520158701,0
36.1191236878138,8536.64391182526,17725.2704112639,-10167.2977027868,0
36.1191236878138,8204.35006086226,17973.8503416187,-10315.076109636,0
41.1191236878138,8371.40391208301,17729.9359364586,-10237.5984722039,0
41.1191236878138,8053.60591334826,18031.2035773892,-10400.3439586757,0
42.1191236878138,8400.13943339256,18030.377059499,-10322.9280295929,0
42.1191236878138,8819.24758202699,17753.3963288806,-10397.2922003119,0
43.1191236878138,9114.29576933128,18108.0884406783,-10686.6706992833,0
43.1191236878138,8895.19747032714,17962.4380369039,-11024.1536614349,0
44.1191236878138,8533.29670136492,17998.6271788252,-10842.9667282815,0
44.1191236878138,8520.80356556294,18048.6558205324,-11135.7373165128,0
45.1191236878138,8049.1460826511,18292.6543734415,-11290.6495825274,0
45.1191236878138,8198.73834097874,17971.123954551,-11299.6533916707,0
46.1191236878138,8367.18343498302,17693.5766290894,-11211.3113448674,0
46.1191236878138,8056.65206186217,18042.8271864515,-11385.3176701058,0
47.1191236878138,8392.35857153474,18058.7198913132,-11308.4402866166,0
47.1191236878138,8817.89560819301,17747.0067098063,-11373.903495441,0
48.1191236878138,9117.52143304306,18037.7614919615,-11662.2759613244,0
48.1191236878138,8892.18872081279,18040.5308878787,-12010.7916283452,0
49.1191236878138,8534.42802110151,17976.9338891322,-11817.5921365342,0
49.1191236878138,8528.61060672044,18006.3856012832,-12114.8693042121,0
50.1191236878138,8049.94455129164,18384.4146888044,-12286.5886806276,0
50.1191236878138,8188.61630174867,17952.7442162188,-12283.7613162611,0
-47.8808763121862,8612.32826722856,17559.9238243729,-12335.4392538488,0
-47.8808763121862,8920.96351107187,17856.1837392628,-12639.107910551,0
-46.8808763121862,8693.64117206517,17932.7114421061,-12993.6635160002,0
-46.8808763121862,8334.62386596878,17827.807248349,-12782.4302266029,0
-45.8808763121862,8325.8107917232,17780.3572676612,-13079.3895027846,0
-45.8808763121862,7857.21254697512,18243.6672938719,-13263.8357587492,0
-44.8808763121862,7986.28397424589,17820.9015230808,-13245.4354509672,0
-44.8808763121862,8161.26641337271,17442.3133205163,-13147.6389370759,0
-42.8808763121862,8585.10179555113,16961.5043024129,-13194.6307800192,0
-42.8808763121862,8902.96337258513,17244.9064412552,-13498.837982315,0
-41.8808763121862,8671.23543143063,17419.9057099318,-13859.7551575888,0
-41.8808763121862,8310.95777904917,17237.9857563872,-13648.0095018976,0
-40.8808763121862,8303.37139198906,17158.3688961805,-13939.6394206424,0
-40.8808763121862,7841.52740656095,16730.3018172022,-14139.4043068256,0
-39.8808763121862,7957.66251988499,16270.9897440441,-14110.7454534651,0
-39.8808763121862,8131.07794093038,15851.6515915624,-14011.4006209921,0
-36.8808763121862,7885.78164273663,16109.1567931615,-14382.4379655461,0
-36.8808763121862,7528.49217041978,15865.9323995432,-14155.7850686315,0
-35.8808763121862,7523.60599112767,15743.224412047,-14447.0447372807,0
-35.8808763121862,7064.20416037063,15398.9086526765,-14658.0704622304,0
-34.8808763121862,7175.52976235165,14927.554101661,-14626.6440829028,0
-34.8808763121862,7348.15980440634,14440.972547976,-14514.6509087797,0
-33.8808763121862,7088.00488368864,13973.718797262,-14733.061066192,0
-33.8808763121862,7373.46957735647,14202.0789585064,-14645.9587962239,0
-32.8808763121862,7802.50342047331,14576.100743225,-14681.4167877038,0
-32.8808763121862,8142.07511675008,14821.7785112143,-14987.1610888814,0
-31.8808763121862,7889.43739494332,15191.0057441897,-15375.5104303303,0
-31.8808763121862,7519.60429817508,14883.8141017293,-15134.4963175858,0
-30.8808763121862,7524.10713772173,14713.6318241956,-15421.95624788,0
-30.8808763121862,7075.41264053783,14493.723836851,-15647.8069362541,0
-29.8808763121862,7173.70095127332,14896.8981417242,-15598.6758705362,0
-29.8808763121862,7344.7789348464,15380.6803802924,-15495.8117922049,0
-28.8808763121862,7099.11986635695,14964.0125163791,-15717.8758318739,0
-28.8808763121862,7367.76249002409,15192.7167484194,-15626.4427577572,0
-27.8808763121862,7795.53972675581,15546.9432426725,-15662.1700220339,0
-27.8808763121862,8141.56275045616,15775.2641349674,-15967.1027649211,0
-26.8808763121862,7884.6615426999,16220.0373470478,-16358.1560540379,0
-26.8808763121862,7527.88069677702,15851.8741156097,-16106.4682668199,0
-25.8808763121862,7525.24219735828,15647.9841197754,-16401.4304364252,0
-25.8808763121862,7078.05861975648,15498.9771557908,-16642.5698358182,0
-24.8808763121862,7160.25788088259,15908.1839192926,-16580.1883045573,0
-24.8808763121862,7342.5929633223,16313.1589859945,-16467.1629180464,0
-23.8808763121862,7102.52130536665,15944.608674911,-16704.6727445324,0
-23.8808763121862,7371.76979282661,16223.6706598547,-16613.5762614117,0
-22.8808763121862,7791.84657554957,16499.9763385311,-16635.1554841561,0
-22.8808763121862,8143.38595168455,16721.3784159079,-16950.2644948227,0
-21.8808763121862,7878.01387052867,16273.3870199157,-17345.2745980926,0
-21.8808763121862,7523.62656057742,15851.7357393114,-17079.5921052404,0
-20.8808763121862,7527.7554101285,15596.452038286,-17371.2930820844,0
