chn_1,chn_2,chn_3,chn_4,marker
-5.61682242990653,-2937.21865135357,-17971.7534354121,1523.68237226051,-600
-5.61682242990653,-2548.71410405654,-18419.2175055106,1890.05232166979,-300
-4.61682242990653,-2413.35590496026,-17974.4012845807,1622.03239134527,0
-4.61682242990653,-2624.72383075599,-18290.467709636,1228.62296525636,0
-3.61682242990653,-2717.0507409621,-18232.2804761754,1430.61309191319,0
-3.61682242990653,-2677.87902882621,-17861.8097264647,1807.40240259902,0
-2.61682242990653,-3027.77284898069,-18298.5645930401,2148.59721545656,0
-2.61682242990653,-2939.47942087678,-17974.885601625,2163.35486068172,0
-1.61682242990653,-3120.71684267949,-17835.2601766793,2394.94629548784,0
-1.61682242990653,-3513.87569547137,-17981.551973296,2047.33381430633,0
-0.616822429906534,-3911.16526776431,-17893.2735047919,2507.22931185751,0
-0.616822429906534,-3524.86352154119,-17484.5529282844,2882.67225855929,0
0.383177570093466,-3392.33642671136,-17088.0375152823,2592.95342869186,0
0.383177570093466,-3599.58298275592,-17253.6552449201,2196.68297913685,0
1.38317757009347,-3693.25625694608,-17261.9877420213,2419.25003534989,0
1.38317757009347,-3666.60946976179,-16981.3269498466,2785.82193935677,0
2.38317757009347,-3993.87315528439,-17204.7504431495,3121.979106974,0
2.38317757009347,-3933.07173175476,-16813.4727600353,3147.45904537211,0
3.38317757009347,-4105.82332055801,-16943.89990104,3374.46536283256,0
3.38317757009347,-4493.12175011933,-17036.071605398,3019.10380894286,0
4.38317757009347,-4889.79049901962,-16738.635491972,3494.11224221499,0
4.38317757009347,-4505.61301597133,-16523.3687204725,3860.73276492129,0
5.38317757009347,-4376.22369720433,-16193.726458578,3579.20431595682,0
5.38317757009347,-4577.11990312412,-16035.8073129991,3170.89138854449,0
6.38317757009347,-4681.50425078738,-16296.9346077052,3409.10992607209,0
6.38317757009347,-4653.9112689143,-16115.740194752,3776.86363846497,0
7.38317757009347,-4972.40862894077,-16199.1717529135,4077.63013280151,0
7.38317757009347,-4909.10521234078,-15852.8401874668,4142.19576563654,0
8.38317757009347,-5095.60467338115,-16009.308251863,4363.86524586021,0
8.38317757009347,-5466.1034723415,-16120.5908449945,3984.54589285436,0
9.38317757009347,-5868.76728087077,-16573.9602171231,4468.35431072223,0
9.38317757009347,-5487.80611178437,-16546.5635799976,4841.58323665024,0
10.3831775700935,-5358.42053291732,-16287.3174549692,4559.28062839494,0
10.3831775700935,-5558.11623095134,-15962.1462434718,4138.32309923242,0
11.3831775700935,-5663.8432026987,-16303.9057812226,4402.61621925109,0
11.3831775700935,-5629.82507270174,-16218.7557390315,4771.76117442749,0
12.3831775700935,-5946.19068975346,-16187.3256198039,5045.65648758239,0
12.3831775700935,-5890.8869191587,-15795.685166394,5131.33011576734,0
13.3831775700935,-6068.77713050106,-16090.6529458492,5360.05304730744,0
13.3831775700935,-6443.51323611122,-16156.1142847237,4959.05723415842,0
14.3831775700935,-6848.01707541868,-16501.1836339353,4470.22800060003,0
14.3831775700935,-6476.27849962301,-16567.3948227508,4856.6774728714,0
15.3831775700935,-6339.41312084459,-16375.6090131231,4556.14659223207,0
15.3831775700935,-6525.36094664149,-16813.4091817361,4129.87840513247,0
16.3831775700935,-6653.97236621771,-17290.7550524805,4404.05608073403,0
16.3831775700935,-6614.6921969831,-17291.0598543269,4769.11332525886,0
17.3831775700935,-6922.27652893886,-17100.3137368869,5027.06544490266,0
17.3831775700935,-6880.04370868923,-16692.3747994701,5127.58273601174,0
18.3831775700935,-7059.35508201476,-17123.3814398135,5362.55130047784,0
