chn_1,chn_2,chn_3,chn_4,marker
7.73866923818707,-3943.24167660071,353.442797676463,-3611.60885926618,-600
7.73866923818707,-3524.82540945808,68.3352644543991,-4047.22866620499,-300
8.73866923818707,-3813.91780608293,-118.34371178384,-3761.55079823968,0
8.73866923818707,-3489.93588277145,-542.603572607237,-4022.76224069486,0
9.73866923818707,-3934.08827145916,-921.560155317384,-3676.18945170104,0
9.73866923818707,-4240.90031407407,-1288.92865801483,-3579.25685469949,0
10.7386692381871,-4188.73805944209,-1668.642570466,-3487.81256088291,0
10.7386692381871,-4664.61414950394,-2116.71624425725,-3506.83556200753,0
11.7386692381871,-5023.94186729665,-2182.39636727908,-3334.7234960967,0
11.7386692381871,-5032.49314854533,-2337.50310809138,-3747.0399864116,0
12.7386692381871,-4918.60384514468,-2509.06353875875,-3612.20537330912,0
12.7386692381871,-4506.90817822243,-2878.40857858277,-4052.9077042877,0
13.7386692381871,-4792.76930128556,-3116.06987101697,-3757.60333383645,0
13.7386692381871,-4468.52184507723,-3426.1468462932,-4019.38698098485,0
18.7386692381871,-4755.65827402525,-3723.52312131991,-3726.580863704,0
18.7386692381871,-4404.64061393409,-3895.85958122808,-4001.44294099745,0
19.7386692381871,-4887.53462626279,-4368.03691023375,-3641.16341866602,0
19.7386692381871,-5187.27825796145,-3891.76813067655,-3541.46329569726,0
20.7386692381871,-5112.54570709687,-4121.70652970226,-3467.85832466933,0
20.7386692381871,-4642.18035961973,-4542.71454751418,-3483.44809763462,0
21.7386692381871,-4992.33784272109,-4726.65030713492,-3297.730275685,0
21.7386692381871,-4977.63629599527,-4944.86411979954,-3729.35212957117,0
22.7386692381871,-4885.53564973647,-4843.36884485205,-3587.4341459526,0
22.7386692381871,-4472.1196288346,-4429.50590590547,-4012.83654621246,0
23.7386692381871,-4759.84322207567,-4765.53030707427,-3723.70675058806,0
23.7386692381871,-4404.12076784025,-4792.26124200757,-4000.89504565395,0
24.7386692381871,-3919.9645392765,-4400.60582899788,-3638.22946715078,0
