chn_1,chn_2,chn_3,chn_4,marker
35.7149758454106,-26925.794109596,4270.51069661909,-25700.8861386242,-600
35.7149758454106,-27042.609884712,3964.12500259912,-26186.6823133185,-300
36.7149758454106,-27265.3433664731,4111.03762260851,-26563.1425128082,0
36.7149758454106,-27536.5571713598,3669.34608809165,-26459.6463913844,0
37.7149758454106,-27699.0894835341,3274.96802791421,-26592.3417817123,0
37.7149758454106,-27852.8255510126,3698.60332544501,-26491.420581408,0
38.7149758454106,-28278.0596557745,4022.43565275826,-26233.0739023189,0
38.7149758454106,-27837.3274055963,3569.76377197149,-25768.4493012737,0
39.7149758454106,-27876.7983097286,3888.33779994705,-25729.6179200338,0
39.7149758454106,-27626.1988333977,4126.1299888797,-25905.9242837449,0
40.7149758454106,-27908.7445351501,4236.69265126976,-25699.9474237353,0
40.7149758454106,-28014.6547619953,3957.76904262443,-25211.4603910229,0
41.7149758454106,-28238.3232187453,4156.84952711574,-25578.8363735202,0
41.7149758454106,-28525.7756692396,4627.12324704396,-25477.913303266,0
42.7149758454106,-28675.218331569,4255.09482900173,-25606.457404643,0
42.7149758454106,-28831.7181851148,4715.90847199204,-25505.8279165352,0
43.7149758454106,-29261.6907431205,4983.54132267115,-25251.9878168927,0
43.7149758454106,-28814.4884660189,4526.9762060305,-24786.3871019591,0
45.7149758454106,-29094.3152605035,4614.50856449342,-24581.5097725365,0
45.7149758454106,-29204.4291348989,4388.11559062571,-24095.4424550954,0
46.7149758454106,-29437.3239248396,4541.75629065539,-24459.5385453316,0
46.7149758454106,-29715.3181683459,5003.10660928934,-24359.909480462,0
47.7149758454106,-29858.294543652,4628.40790267874,-24489.0631855318,0
47.7149758454106,-30020.3518885319,4145.6690961982,-24387.1060329398,0
48.7149758454106,-30456.7159355619,4397.80380146093,-24130.50214723,0
48.7149758454106,-30003.7579524285,4874.96641710753,-23671.7417093154,0
49.7149758454106,-30041.0185756871,5342.05935212345,-23633.2693584712,0
49.7149758454106,-29802.1885645167,5466.91030229422,-23802.7504047632,0
50.7149758454106,-30081.3272174095,5554.36038295812,-23603.7559379709,0
50.7149758454106,-30170.920260748,5417.36597763122,-23118.2084666236,0
51.7149758454106,-30422.0508028726,5505.53224913663,-23481.2125060727,0
51.7149758454106,-30696.9895481152,5972.11842770855,-23377.7014250491,0
52.7149758454106,-30832.3253078117,5594.28568493509,-23517.2221327961,0
52.7149758454106,-31009.8284395087,5170.69339625378,-23412.4974542369,0
-147.285024154589,8011.27792517179,-14462.2106131368,-9513.64545590957,0
-46.2850241545894,8464.42290330295,-13997.9169932378,-9056.76244777269,0
-46.2850241545894,8434.48500415766,-14453.8893357354,-9016.25185145266,0
-45.2850241545894,8659.21559249506,-14357.5588626267,-9188.77717630859,0
-45.2850241545894,8388.57960215154,-14310.1481508885,-8983.09950829545,0
-44.2850241545894,8297.81223022695,-14412.8102746221,-8503.14692728189,0
-44.2850241545894,8036.41940262391,-14299.7026103122,-8864.55028955001,0
-43.2850241545894,7760.07632494801,-13905.7677282795,-8763.23452980039,0
-43.2850241545894,7634.23991113891,-14225.1159155459,-8899.9577923805,0
-42.2850241545894,7455.10992296123,-14650.4435178067,-8790.76767327418,0
-42.2850241545894,7030.80892323832,-14460.1443184113,-8531.30276409831,0
-41.2850241545894,7477.49883404597,-14034.611021653,-8068.96324192607,0
-41.2850241545894,7449.82731427382,-14418.2088202082,-8033.24719734924,0
-40.2850241545894,7687.03794876336,-14356.102171594,-8202.99377653809,0
-40.2850241545894,7401.64805309464,-14349.2731142749,-8002.93717815835,0
-39.2850241545894,7321.35988084589,-14401.6709826041,-7524.79096882339,0
-39.2850241545894,7055.71104709328,-14266.0790397606,-7884.80308830799,0
-38.2850241545894,6782.15793478432,-13919.8727609624,-7781.12745168633,0
-38.2850241545894,6659.78840823415,-14252.460194072,-7926.02987546954,0
-37.2850241545894,6478.49675788208,-14604.5268961007,-7815.91600107416,0
-37.2850241545894,6043.70533878346,-14474.3465884931,-7553.93039932815,0
-36.2850241545894,6504.752725521,-14053.4021489804,-7093.07561743833,0
-36.2850241545894,6469.07781984367,-14406.7890356935,-7066.69436315089,0
-35.2850241545894,6701.24332929299,-14346.7842108544,-7222.61827210351,0
-35.2850241545894,6429.53024776223,-14374.1509287802,-7021.95580993095,0
-34.2850241545894,6352.8697784705,-14368.6719753451,-6541.5469611228,0
-34.2850241545894,6068.40550804081,-14277.7344379725,-6901.84331300404,0
-33.2850241545894,5792.37658196119,-13944.4308140215,-6797.71140858778,0
-33.2850241545894,5683.98306154542,-14267.81809324,-6942.31090047458,0
-32.2850241545894,5490.07672864281,-14566.265849604,-6838.03500991003,0
-32.2850241545894,5063.36723334844,-14482.6472964447,-6579.29938122552,0
-31.2850241545894,5520.24837153534,-14082.6949153833,-6111.82871631408,0
-31.2850241545894,5490.99861398189,-14362.1664193722,-6088.03173289602,0
-30.2850241545894,5719.86179177034,-14350.2267887636,-6240.9038834848,0
-30.2850241545894,5433.85107270897,-14404.0832180755,-6040.87346440475,0
-29.2850241545894,5374.22210781545,-14353.1943993785,-5571.12707037028,0
-29.2850241545894,5082.01624447749,-14254.9603171923,-5914.77338764878,0
-28.2850241545894,4806.64928069002,-13963.038686251,-5817.7921719478,0
-28.2850241545894,4708.55170485227,-14291.115800014,-5964.35885121129,0
-27.2850241545894,4515.46814993991,-14525.162479141,-5855.04531540643,0
-27.2850241545894,4080.80388743979,-14481.7216712057,-5591.10748588355,0
-26.2850241545894,4541.15191288561,-14135.2348999108,-5134.16463934738,0
-26.2850241545894,4518.33852315591,-14316.5078507631,-5105.90595528219,0
-25.2850241545894,4742.94569479477,-14339.1492050949,-5261.91962183375,0
-25.2850241545894,4451.87115119341,-14444.4217789976,-5061.67976835617,0
-22.2850241545894,4251.84634196329,-14692.0068959642,-4946.86857961645,0
-22.2850241545894,3821.3819871134,-14671.349558559,-4680.00988822817,0
-21.2850241545894,4282.49295215019,-14340.7162231763,-4226.61994664991,0
-21.2850241545894,4255.13184407436,-14436.4950610415,-4207.72223217381,0
-20.2850241545894,4472.16945820291,-14559.1824790879,-4351.84675676623,0
-20.2850241545894,4195.71044362838,-14636.4432023225,-4154.74467935148,0
-19.2850241545894,4141.94938176534,-14486.8023252955,-3687.61621528599,0
