chn_1,chn_2,chn_3,chn_4,marker
41.7727532913566,-21620.2513767358,-12984.4528118532,10475.2763409661,-600
41.7727532913566,-21488.2067290003,-12834.318268032,10204.9601120688,-300
42.7727532913566,-21866.1123998229,-13020.935535921,10422.6260293899,0
42.7727532913566,-22315.1042190532,-13147.0150432272,10725.9412655463,0
43.7727532913566,-22737.056561604,-13238.7716186901,11073.7987101749,0
43.7727532913566,-22773.8309978683,-13637.411294867,11095.2545162207,0
44.7727532913566,-22613.4154690689,-13790.6200364518,11082.3855204731,0
44.7727532913566,-22902.2797317964,-13708.1776818286,11193.8364091027,0
45.7727532913566,-22779.1640952051,-14095.3078158919,11571.7196405255,0
45.7727532913566,-22334.5928377223,-14177.3013825204,11375.8068512967,0
46.7727532913566,-22605.0193936683,-14024.6685855288,11456.0407949961,0
46.7727532913566,-22449.3348383129,-13857.3118024117,11185.0738235065,0
47.7727532913566,-22846.444895408,-13899.8307250079,11397.5861586887,0
47.7727532913566,-23292.3812163745,-14145.8076849936,11694.4612871213,0
48.7727532913566,-23710.4926816708,-14317.2166497127,12057.9440337648,0
48.7727532913566,-23749.7952903051,-14527.6047217201,12071.8003631006,0
49.7727532913566,-23599.4176529868,-14746.467407027,12069.8032565243,0
49.7727532913566,-23886.6475794337,-14791.0862834484,12180.1546145668,0
50.7727532913566,-23741.5488109028,-15035.1951634062,12546.6984693241,0
50.7727532913566,-23320.7894964379,-15060.2824123089,12361.1452029725,0
-149.227246708643,-595.178958589514,-12129.474282983,2695.72905798771,0
-48.2272467086434,-412.267931556632,-11937.0751297625,2409.6379310773,0
-48.2272467086434,-823.967338378844,-11815.4704127533,2620.72536437635,0
-47.2272467086434,-1283.88340537979,-12193.0955910792,2939.42280905044,0
-47.2272467086434,-1689.46994572443,-12450.3876183808,3287.16057688047,0
-46.2272467086434,-1713.99246973388,-12426.9702348082,3290.91917633593,0
-46.2272467086434,-1582.99873388589,-12796.588287329,3304.92510166999,0
-45.2272467086434,-1866.46632097738,-12926.3497261416,3416.11793720259,0
-45.2272467086434,-1687.51023814764,-12979.5890719609,3766.0341967568,0
-44.2272467086434,-1312.29168544321,-13094.5124576992,3589.36319279999,0
-44.2272467086434,-1589.13216981322,-13174.0470401069,3676.53091101723,0
-43.2272467086434,-1374.05800316141,-12983.6786525624,3381.94647130745,0
-43.2272467086434,-1810.30985319272,-12678.3064714304,3602.66788689235,0
-42.2272467086434,-2267.72392712331,-12210.2897811255,3924.30489293162,0
-42.2272467086434,-2660.60976721842,-12566.595659754,4264.25244915394,0
-41.2272467086434,-2686.59459211056,-12282.8176609662,4263.87284930844,0
-41.2272467086434,-2578.26464999404,-11854.9974153849,4291.66030597922,0
-40.2272467086434,-2854.18511897496,-12040.9471111318,4400.4147267407,0
-40.2272467086434,-2654.48755099096,-11941.3423556119,4742.69785048535,0
-39.2272467086434,-2310.25780931937,-12053.7787078798,4577.87858948812,0
-39.2272467086434,-2574.43125253946,-12247.3615394362,4652.07633465903,0
-38.2272467086434,-2336.41653955944,-12019.2613012388,4363.59915157689,0
-38.2272467086434,-2798.50735838462,-11593.0679121383,4581.47824319547,0
-37.2272467086434,-3255.33800792212,-11243.7369469271,4900.16820806966,0
-37.2272467086434,-3643.09644517799,-11673.3411247872,5245.77797282489,0
-36.2272467086434,-3670.32665675536,-11202.3586938174,5234.79575660501,0
-36.2272467086434,-3553.47722253979,-10847.5300756714,5277.53907319859,0
-35.2272467086434,-3838.28369381542,-11163.729267175,5382.53489450461,0
-35.2272467086434,-3615.98217049923,-10927.2067742773,5714.17426297536,0
-34.2272467086434,-3292.41163618288,-10995.0597791734,5558.32702197183,0
-34.2272467086434,-3571.45492162679,-11337.8459194621,5637.30061938616,0
-33.2272467086434,-3302.70571081091,-11088.7611026133,5332.52869219708,0
-33.2272467086434,-3780.8743595456,-11479.6853651816,5559.11053101255,0
-32.2272467086434,-4243.01566702018,-11270.0321835156,5891.11453972899,0
-32.2272467086434,-4621.78712468252,-10795.1845659415,6223.68327333873,0
-30.2272467086434,-4913.31045627857,-11218.3037572784,6329.56171103429,0
-30.2272467086434,-4656.19046437491,-10825.782557429,6653.1789941001,0
-25.2272467086434,-4950.40652393906,-10359.4319925543,6741.52104090343,0
-25.2272467086434,-4671.23982179661,-10798.1914455059,7057.46778916011,0
-24.2272467086434,-4408.39404306079,-10841.4920071929,6921.09794712581,0
-24.2272467086434,-4686.63325001423,-10456.5366249538,7007.53638485169,0
-20.2272467086434,-4978.73626610341,-10097.1845978114,7107.27016692005,0
-20.2272467086434,-4672.43284988247,-10391.1351244787,7411.81022031188,0
-18.2272467086434,-4326.00591698692,-10078.3074527851,7089.37474563208,0
-18.2272467086434,-3865.95521358757,-9988.98929209329,7318.64183261574,0
-16.2272467086434,-3858.4660639263,-9626.74258238516,7286.12153255103,0
-16.2272467086434,-3797.11674505316,-9744.03706469547,7378.71397565401,0
-15.2272467086434,-4094.76977267659,-9482.5881385931,7472.76684968967,0
-15.2272467086434,-3762.41421336432,-9645.70948501044,7763.97789963942,0
-14.2272467086434,-3560.41660690757,-9637.053486563,7648.7534519546,0
-14.2272467086434,-3840.7164987366,-9519.84128205172,7733.5949523994,0
-13.2272467086434,-3463.18481790957,-9199.76568424396,7407.93942385774,0
-13.2272467086434,-3030.77197518277,-8945.81338760277,7623.54839620322,0
-12.2272467086434,-3500.9690271619,-9238.1314479394,7985.01533677059,0
-12.2272467086434,-3861.88994233573,-9116.46876248085,8306.0913578165,0
-11.2272467086434,-3856.87286654518,-9516.3743947928,8265.46295464786,0
-11.2272467086434,-3810.03809940007,-9748.9886922368,8363.41841428729,0
