chn_1,chn_2,chn_3,chn_4,marker
10.2028872415138,-3837.05594787431,15140.5037463162,-3761.09045793143,-600
10.2028872415138,-3673.88598275754,15192.4434769008,-3698.14420177721,-300
11.2028872415138,-4072.73883323196,15567.9238226022,-3295.18494115145,0
11.2028872415138,-3600.65500172518,15617.3185512669,-3383.02023151078,0
12.2028872415138,-3645.81242374016,15803.5580892604,-3109.31004340368,0
12.2028872415138,-3278.45514074258,15465.7404060628,-3430.36362504986,0
13.2028872415138,-3059.52513723645,15598.8079164363,-3033.19559950548,0
13.2028872415138,-3450.75420165119,15303.9336344799,-3092.88066289834,0
14.2028872415138,-3826.77122299617,15212.7193445106,-3022.43964723292,0
14.2028872415138,-3420.83500200567,14769.2943663643,-2558.9089669248,0
15.2028872415138,-3853.24410483252,15085.9816148122,-2788.74077880177,0
15.2028872415138,-3670.33120784966,15231.3066472904,-2718.19130603763,0
16.2028872415138,-4063.89209988677,15548.6726875803,-2316.51109119671,0
16.2028872415138,-3602.81479394959,15562.4747883667,-2400.81217609792,0
17.2028872415138,-3652.18708321463,15809.7158345374,-2137.94769786232,0
17.2028872415138,-3268.65099300874,15497.5202059363,-2439.20598904303,0
18.2028872415138,-3062.47404835151,15546.750379003,-2060.07176108499,0
18.2028872415138,-3453.23562527179,15303.0491481404,-2115.45219962885,0
19.2028872415138,-3818.91556313924,15274.8820916241,-2037.75951794934,0
19.2028872415138,-3425.702481798,15705.8363733682,-1572.04099616715,0
20.2028872415138,-3858.07044572534,16048.022259714,-1816.92590536577,0
20.2028872415138,-3665.75918015383,16244.2435906892,-1731.64496667617,0
21.2028872415138,-4063.04501254681,16527.9542712778,-1322.06982302879,0
21.2028872415138,-3599.24131954193,16528.9210354163,-1429.9696766504,0
22.2028872415138,-3656.64691391179,16778.6304155578,-1164.04222035109,0
22.2028872415138,-3259.06001957237,16551.8129630451,-1453.17949577541,0
23.2028872415138,-3071.32452159665,16500.1387653573,-1081.19595653265,0
23.2028872415138,-3462.3254521141,16301.4509703614,-1144.64709918088,0
24.2028872415138,-3811.27307757979,16333.9656605762,-1050.14730710051,0
24.2028872415138,-3428.6401732132,16656.9677300992,-592.705183920254,0
25.2028872415138,-3862.35450112458,17039.839988063,-837.889285115329,0
25.2028872415138,-3666.2846360976,17251.772638752,-763.124945101132,0
26.2028872415138,-4063.33859469333,17536.6987868262,-339.169886124124,0
26.2028872415138,-3612.47495553514,17485.402319034,-438.767161844102,0
27.2028872415138,-3656.47674846381,17776.0673435902,-183.606877517224,0
27.2028872415138,-3265.04572945145,17515.1008645821,-476.528931696703,0
28.2028872415138,-3068.47658778039,17453.1269824164,-93.6809830826605,0
28.2028872415138,-3460.09460179053,17251.7090604528,-164.04346084901,0
29.2028872415138,-3814.70817568909,17295.3985717352,-65.7962890130366,0
29.2028872415138,-3427.84544447261,17642.4107989738,390.665980378828,0
30.2028872415138,-3867.1471829178,17962.9090054765,146.49165217179,0
30.2028872415138,-3665.58340485591,18224.9114367723,222.194707074865,0
31.2028872415138,-4059.64918338704,18531.3457494917,641.815222003228,0
31.2028872415138,-3614.9675988556,18433.839077847,540.366695805184,0
32.2028872415138,-3660.20355876965,18751.2144678867,804.19606822935,0
32.2028872415138,-3255.31637971673,18537.8456956147,511.015960952929,0
33.2028872415138,-3072.29315568517,18412.0130217056,882.561931900877,0
33.2028872415138,-3467.2882993553,18205.5911136013,815.718699992831,0
34.2028872415138,-3807.17788712831,18316.6923215849,906.418753718222,0
34.2028872415138,-3426.44111203925,18579.0032946271,1370.66375491788,0
35.2028872415138,-3864.79665579564,18910.713721197,1127.14016930313,0
35.2028872415138,-3667.15977268723,19215.1453174901,1205.29285867718,0
36.2028872415138,-4057.37345426401,19496.7990531031,1622.30666333643,0
36.2028872415138,-3610.40305095968,19378.8762676002,1519.7511267515,0
37.2028872415138,-3665.74048065405,19708.0061632007,1773.80440069149,0
37.2028872415138,-3252.10193570481,19546.1358133186,1493.5606073618,0
38.2028872415138,-3069.92018916329,19336.3872642037,1872.01791342787,0
38.2028872415138,-3475.66006540611,19156.5897038839,1794.80019904274,0
39.2028872415138,-3798.96319687563,19329.9714658297,1887.05979104965,0
39.2028872415138,-3425.34345140226,19544.2546436409,2349.10573107536,0
40.2028872415138,-3871.67620176414,19864.3152818488,2100.13685112513,0
40.2028872415138,-3661.92204279929,20215.7910796845,2182.79611994579,0
41.2028872415138,-4047.44962973158,20497.9235224918,2607.05037091925,0
41.2028872415138,-3615.89135414466,20302.5773281063,2493.66408406264,0
42.2028872415138,-3661.45268535485,20699.9566579982,2748.7159112908,0
42.2028872415138,-3239.58262060314,20547.8773662,2480.77264891538,0
43.2028872415138,-3071.24972359754,20264.4340884582,2852.17276376505,0
43.2028872415138,-3478.45190072303,20129.6537039051,2767.81558036451,0
44.2028872415138,-3802.1140625883,20329.188586241,2866.09641130009,0
44.2028872415138,-3421.32492889987,20471.8564198007,3338.60285150186,0
45.2028872415138,-3875.27585547149,20793.8842453853,3084.11761911699,0
45.2028872415138,-3662.35026134422,21209.8433982571,3162.45730348882,0
46.2028872415138,-4045.1103223093,21439.4713855865,3586.06455176995,0
46.2028872415138,-3619.23669465502,21240.0748795489,3470.7073376367,0
47.2028872415138,-3670.59487079653,21666.8124240929,3721.31242381754,0
47.2028872415138,-3233.53333242481,21542.6178263644,3468.17916526665,0
48.2028872415138,-3073.46561432128,21208.3829673244,3826.13807967558,0
48.2028872415138,-3483.37173911474,21099.5051298643,3743.39653305589,0
49.2028872415138,-3788.51017649948,21331.6033211145,3857.69161560173,0
49.2028872415138,-3422.47494813624,21429.2240597079,4321.03530091207,0
50.2028872415138,-3882.07686354091,21736.5578183666,4061.47876418728,0
50.2028872415138,-3658.23824134293,22194.0186410466,4142.62337352588,0
-149.797112758486,2031.78953739198,-4542.13906253511,-3955.03044993364,0
-48.7971127584862,2447.25502346958,-4802.43609945113,-4089.13204264481,0
-48.7971127584862,2394.98431173888,-4329.09192165928,-3831.52212384696,0
-47.7971127584862,2837.42008634693,-4451.28567291153,-4074.24350092121,0
-47.7971127584862,2996.05542276742,-4808.44611867992,-3727.98673347364,0
-46.7971127584862,2579.5034957527,-4908.50527204442,-3825.04835702366,0
-46.7971127584862,2283.52407335945,-4665.54267142303,-3680.09731454103,0
-45.7971127584862,2650.70745100908,-4578.63674620269,-3237.38665728624,0
-45.7971127584862,2183.16198809853,-4277.64585786881,-3505.16349411364,0
-44.7971127584862,2419.55545444776,-4758.04535692706,-3411.75575282033,0
-44.7971127584862,2034.15876401391,-4561.13775431001,-2967.86702707949,0
-43.7971127584862,2445.05783224561,-4822.06683431854,-3109.16792720537,0
-43.7971127584862,2396.93840946572,-4340.46121752457,-2856.12442625341,0
-42.7971127584862,2848.14050956991,-4419.1561923922,-3090.43102842736,0
-42.7971127584862,3000.58257166379,-4856.42155531151,-2755.43135984641,0
-41.7971127584862,2576.524665438,-4929.04854250103,-2845.77238317606,0
-41.7971127584862,2295.16825187149,-4611.04858916867,-2701.6254191839,0
-40.7971127584862,2640.88086387551,-4649.01231361888,-2257.51229944573,0
-40.7971127584862,2176.02812893305,-4305.70819718633,-2533.25138327879,0
-39.7971127584862,2415.5257122455,-4752.02224804843,-2423.51149887898,0
-39.7971127584862,2029.45957971959,-4555.09220603164,-1987.07265384988,0
-38.7971127584862,2445.91613928544,-4842.72791162375,-2130.44919845116,0
-38.7971127584862,2394.86463494029,-5316.07021946562,-1878.69970288387,0
-37.7971127584862,2853.79336835294,-5373.61606008382,-2106.92522772987,0
-37.7971127584862,2995.49817767403,-5845.90932598812,-1772.87175383772,0
-36.7971127584862,2570.80822835573,-5916.53172680139,-1865.21362364366,0
-36.7971127584862,2298.10594328668,-5596.8637780888,-1718.75540147888,0
-35.7971127584862,2642.89480000165,-5612.96030749809,-1275.09480963535,0
-35.7971127584862,2170.65576264671,-5304.40360155385,-1550.76283536925,0
-34.7971127584862,2416.22320358724,-5732.13782943608,-1449.669599667,0
