chn_1,chn_2,chn_3,chn_4,marker
2.90902081727063,6529.94896432927,-8575.1895928866,-12730.0884237437,-600
2.90902081727063,6725.67101866037,-8219.93088624568,-12774.1799742713,-300
3.90902081727063,6468.16581706127,-8455.19677275826,-13030.8867072299,0
3.90902081727063,6781.79382734543,-8300.10686149576,-12960.148369518,0
4.90902081727063,6933.44116069872,-8516.81723437819,-13182.0198043393,0
4.90902081727063,7298.85930556927,-8251.87337176723,-13444.033455335,0
7.90902081727063,6918.37497372722,-8314.76913927204,-13791.3617041198,0
7.90902081727063,7108.4011604258,-7970.54313750041,-13781.6828430345,0
8.90902081727063,6852.54151480721,-8153.0315558383,-14072.6507994871,0
8.90902081727063,7161.90977904184,-8090.65376447735,-14022.7399646285,0
9.90902081727063,7310.17250293523,-8190.73535724159,-14231.2337773083,0
9.90902081727063,7688.38858545415,-7925.14449193829,-14467.8722071046,0
10.9090208172706,7875.3200049394,-7904.40300678403,-14817.1265043666,0
10.9090208172706,8100.8191427177,-8352.9310784199,-15044.0505440281,0
33.9090208172706,8184.37224762777,-7932.28770085366,-15093.346165344,0
33.9090208172706,7738.65284085862,-7977.51618096779,-15093.6453573405,0
34.9090208172706,7386.13361093525,-8280.28165183065,-15543.4113358617,0
34.9090208172706,6946.33446579596,-8752.18970803951,-15522.7296891067,0
35.9090208172706,7407.1200595366,-9120.96815302025,-15858.4792076288,0
35.9090208172706,7369.44056748303,-9399.56265046948,-16335.5427159266,0
36.9090208172706,7388.68796260498,-9342.40014959673,-16046.8673181468,0
36.9090208172706,7715.41310253397,-9754.26037211704,-16431.5235083894,0
37.9090208172706,7375.98539240548,-9711.41607822466,-15962.1828935001,0
37.9090208172706,7121.26828622336,-9812.4345159278,-16015.0445094238,0
38.9090208172706,7249.50945570396,-9989.16722823388,-16050.1472104079,0
38.9090208172706,7691.29261776974,-10404.7430413602,-16104.2074642674,0
39.9090208172706,7367.21906690935,-10844.0186005057,-16529.0918883834,0
39.9090208172706,6981.50635492925,-10486.291559894,-16486.7001223856,0
40.9090208172706,7398.49024038885,-10401.6950228963,-16830.9990522064,0
40.9090208172706,7375.88628505666,-10424.8543533719,-17312.4868621518,0
41.9090208172706,7363.94478449814,-10238.0519604351,-17038.8084631943,0
41.9090208172706,7713.38607675798,-9808.69087607215,-17398.9720486271,0
42.9090208172706,7365.54733162915,-9835.86685910017,-16942.5415683849,0
42.9090208172706,7138.56532351842,-10318.3438725838,-17008.4965740534,0
43.9090208172706,7270.98396124953,-10485.9736683977,-17026.7772050369,0
43.9090208172706,7653.63182521595,-10891.7322441403,-17068.7837613392,0
44.9090208172706,7366.26165252069,-10595.3339529521,-17534.5116328712,0
44.9090208172706,7001.30538529467,-10327.6824027732,-17465.8433297848,0
45.9090208172706,7395.76759322111,-10507.3266271948,-17785.3654223991,0
45.9090208172706,7378.60519232444,-10432.8240801775,-17323.2633838741,0
46.9090208172706,7374.12105227757,-10232.745042398,-17066.1116028208,0
46.9090208172706,7706.80011293601,-9968.99420787289,-17391.4342802664,0
47.9090208172706,7364.56747784076,-9873.00967551011,-16936.5558585058,0
47.9090208172706,7139.25720501022,-9429.85584011057,-17029.2361892577,0
48.9090208172706,7260.7067161713,-9453.16663653438,-17028.4825994166,0
48.9090208172706,7626.78682333401,-9846.92761321913,-17078.0325339296,0
49.9090208172706,7382.01411113406,-10301.6489591816,-17529.3318714326,0
49.9090208172706,7040.99694352441,-10689.4541451869,-17446.332271716,0
-150.090979182729,3723.25128498284,-2867.87038670655,3985.55524391039,0
-49.0909791827294,3735.21709489107,-3085.62045177666,4448.13972952972,0
-49.0909791827294,3782.03129258642,-2673.0552581147,4750.70137584499,0
-48.0909791827294,4070.35139987042,-2650.83838242793,4411.12967956822,0
-48.0909791827294,3748.76301253058,-2578.8789673805,4844.81408827995,0
-47.0909791827294,3526.99068505812,-2233.53473552211,4765.92650856461,0
-47.0909791827294,3617.61968068436,-2008.02437804395,4771.76262244546,0
-46.0909791827294,4033.01036876284,-2424.38557016092,4735.53795147465,0
-46.0909791827294,3770.09914177779,-2201.32671710371,5214.77621159666,0
-45.0909791827294,3393.56788418891,-2338.80917937483,5326.57678087206,0
