chn_1,chn_2,chn_3,chn_4,marker
-35.2823179791976,3136.17665681979,-916.941967934979,5199.38466869127,-600
-35.2823179791976,3582.68144257963,-900.009570885593,5316.72028990108,-300
-34.2823179791976,3662.79757943042,-807.667701079654,5117.11060956604,0
-34.2823179791976,3679.75054592956,-363.023515547769,4647.19218013361,0
-33.2823179791976,3930.50148820868,-292.187940437025,4361.4133348695,0
-33.2823179791976,3832.05049182512,-641.273942201076,4496.3059164213,0
-32.2823179791976,3581.81191583993,-239.889179456657,4508.06603183196,0
-32.2823179791976,3985.96233460158,48.1990540300924,4928.61030204938,0
-31.2823179791976,4404.99942513686,28.7216550608593,4939.31015582261,0
-31.2823179791976,4417.99931738284,236.140246503377,4713.37157979952,0
-30.2823179791976,4117.60681304187,70.0232402215208,5195.13053249167,0
-30.2823179791976,4565.93293008013,124.522932325812,5322.55266388198,0
-29.2823179791976,4644.78498074589,150.174906121889,5122.52785465186,0
-29.2823179791976,4663.76871292098,634.31991498577,4638.04625479197,0
-28.2823179791976,4907.36896648482,703.951242310783,4355.77543568629,0
-28.2823179791976,4808.43178310702,334.093836192829,4496.52844046866,0
-27.2823179791976,4561.23748568576,718.252619741341,4503.10505454074,0
-27.2823179791976,4972.58347196216,1069.40304628093,4926.51782802417,0
-26.2823179791976,5380.32232473129,965.841476607924,4939.4803212706,0
-26.2823179791976,5398.37108191745,1198.19024115507,4716.76927890926,0
-25.2823179791976,5111.37115931781,1099.48493157453,5200.74973217509,0
-25.2823179791976,5526.99185124356,1035.66353883068,5320.19465695992,0
-24.2823179791976,5622.78190880865,1132.83361947941,5119.2161732411,0
-24.2823179791976,5644.03950015679,1595.24980960074,4643.45228017792,0
-23.2823179791976,5881.79055018993,1691.81215650667,4360.47461998062,0
-23.2823179791976,5787.61051955577,1313.54371538837,4497.64106070548,0
-22.2823179791976,5545.28931177678,1679.24983255551,4501.4202296107,0
-22.2823179791976,5942.9173450157,2054.85920480531,4923.1986668135,0
-21.2823179791976,6366.93972219192,1990.42072856878,4941.08286840161,0
-21.2823179791976,6383.76927199252,2178.7807898371,4723.15141818365,0
-20.2823179791976,6083.77319704685,2049.92814671374,5198.62733895024,0
-20.2823179791976,6519.85488163019,2100.71411816203,5321.03052460001,0
-19.2823179791976,6611.0934809492,2106.32770799552,5124.47634252877,0
-19.2823179791976,6629.50500843106,2568.89349411507,4636.89810550557,0
-18.2823179791976,6865.37114888653,2706.04871514006,4354.85916019715,0
-18.2823179791976,6763.56172234276,2301.32422173521,4490.81013343641,0
-17.2823179791976,6529.6440697642,2663.83272444023,4507.02072979435,0
-17.2823179791976,6928.61472708723,3051.27514014984,4927.93899000734,0
-16.2823179791976,7338.08515353585,2939.86352046984,4938.16387648619,0
-16.2823179791976,7364.00640012873,3142.32674447107,4715.20974062774,0
-15.2823179791976,7076.72972493237,3085.79254679088,5202.01755826007,0
-15.2823179791976,7488.99946649782,2998.256448428,5323.87097861636,0
-14.2823179791976,7585.21587265786,3100.11636362117,5117.00589236728,0
-14.2823179791976,7610.67337165624,3525.21583198462,4644.7201062629,0
-13.2823179791976,7845.18940822771,3671.67218419942,4357.20220751939,0
-13.2823179791976,7747.84542223103,3275.45222329381,4496.10770172365,0
-12.2823179791976,7502.43131718868,3633.2783712543,4513.36547006918,0
-12.2823179791976,7907.78972363602,4048.73637753198,4929.00299154473,0
-11.2823179791976,8324.14530590307,3917.81369978315,4935.94424586249,0
-11.2823179791976,8336.87966525219,4136.63524619056,4717.97165674502,0
-10.2823179791976,8047.35531018246,4037.4923683152,5200.50476872799,0
-10.2823179791976,8475.77393975658,4053.06344178072,5327.21631912672,0
-9.28231797919761,8558.65760257458,4067.9706830041,5122.18378385594,0
-9.28231797919761,8593.8014424582,4545.46988964672,4642.84080653516,0
-8.28231797919761,8824.7533543719,4650.65644585047,4357.97449686024,0
-8.28231797919761,8726.28739838852,4253.90541915116,4496.43120306981,0
-7.28231797919761,8484.33644070514,4618.66908152946,4507.90708608385,0
-7.28231797919761,8898.35645544985,5025.04661071472,4927.99134860672,0
-6.28231797919761,9301.82808236955,4882.84065479957,4936.492141206,0
-6.28231797919761,9315.83400770361,5098.71889994186,4719.93323427178,0
-5.28231797919761,9043.4496141308,5040.43068918245,5199.91947438493,0
-5.28231797919761,9446.44066390619,4974.95626065819,5322.53583433218,0
-3.28231797919761,9681.54760467066,5091.24657983039,5031.86893982598,0
-3.28231797919761,9584.19613887407,4685.99476053179,5169.53278724495,0
-2.28231797919761,9345.06132585732,5064.4988153473,5192.74821621989,0
-2.28231797919761,9747.50261033922,5459.18541727108,5602.70856956271,0
-1.28231797919761,10162.6576847205,5338.59234319985,5614.35835792468,0
-1.28231797919761,10170.0365073331,5539.70546331708,5404.5312709107,0
-0.282317979197614,9892.25917802416,5459.26208522017,5876.62632211735,0
-0.282317979197614,10308.381016544,5441.82667162674,5994.69122381853,0
0.717682020802386,10392.1360760516,5483.46671773339,5797.78549115145,0
0.717682020802386,10434.5502814491,5946.59722874625,5320.79117100285,0
1.71768202080239,10659.4472953346,6079.82555481777,5028.46376091633,0
1.71768202080239,10562.2903043357,5682.9099725204,5173.90286034317,0
2.71768202080239,10322.5720669258,6024.10104547799,5190.23687339965,0
2.71768202080239,10730.7054791403,6431.54444615063,5594.67713440787,0
3.71768202080239,11141.3240548753,6345.16771677401,5617.07913514245,0
3.71768202080239,11155.6366520057,6506.5556195619,5402.72302928213,0
