chn_1,chn_2,chn_3,chn_4,marker
-42.610119047619,11700.237453725,-9871.26092099421,-9990.27031578535,-600
-42.610119047619,11977.8315279361,-10220.537657656,-10193.6872142753,-300
-41.610119047619,11701.5632482593,-9827.76214460958,-9977.21619499001,0
-41.610119047619,11528.7050723073,-9598.59977482468,-10454.6985720828,0
-40.610119047619,11372.2538374609,-9369.71228768653,-10840.2205491652,0
-40.610119047619,11102.6164004056,-9528.49161025532,-10738.4896605205,0
-39.610119047619,10873.6522453183,-9076.77527390722,-10863.4247584403,0
-39.610119047619,10763.2242193267,-8935.27802903367,-10766.9689986831,0
-38.610119047619,10348.3776866917,-9296.15219545806,-10506.1278063235,0
-38.610119047619,10773.0545463602,-9629.19963626214,-10037.0639440309,0
-37.610119047619,10725.6812336215,-9729.61595007241,-9998.95810338242,0
-37.610119047619,10988.801895004,-9252.47764377551,-10187.2658060514,0
-36.610119047619,10715.6564317902,-8960.59715173369,-9979.80794565931,0
-36.610119047619,10565.4059510704,-8561.05241976747,-10463.120826783,0
-35.610119047619,10374.9365862271,-8317.65038090129,-10843.0778327313,0
-35.610119047619,10103.4965173931,-8646.40441655623,-10735.0414727613,0
-34.610119047619,9921.65884164747,-9109.28248432208,-10864.0343621331,0
-34.610119047619,9777.44829935607,-8807.50434704753,-10765.626374599,0
-33.610119047619,9355.26782290803,-8353.17943048034,-10506.4868367193,0
-33.610119047619,9799.34354364665,-8781.42228475655,-10043.1225819592,0
-32.610119047619,9750.04044253079,-8605.35714459256,-10011.3109929361,0
-32.610119047619,10007.027667986,-8264.51949218078,-10177.7178414645,0
-31.610119047619,9726.24906896267,-8112.32426348398,-9977.94547548137,0
-31.610119047619,9612.49253201045,-8453.8500574876,-9490.97684215095,0
-30.610119047619,9372.7499852509,-8300.01488266023,-9855.51798048189,0
-30.610119047619,9107.18903914725,-8732.06495509133,-9746.70372132111,0
-29.610119047619,8959.98283699134,-9149.802430392,-9890.43555641819,0
-29.610119047619,8787.23685803803,-8689.63952999398,-9788.66539882395,0
-23.610119047619,8359.83922115181,-8540.84574030688,-9518.46323687529,0
-23.610119047619,8826.33190222483,-8161.45532920187,-9065.81753538821,0
-21.610119047619,8551.98219122531,-8232.47415941045,-8865.34954801334,0
-21.610119047619,8495.56954029368,-8124.56682598893,-8401.68797120677,0
-20.610119047619,8181.09257271958,-8068.81426739948,-8750.60754742279,0
-20.610119047619,7925.7976519943,-7786.39946214551,-8637.69061801063,0
-19.610119047619,7835.21353516754,-8098.73907689493,-8793.38639306595,0
-19.610119047619,7614.71277368002,-8277.22954218019,-8684.00553906189,0
-18.610119047619,7187.27773779424,-8300.35334360622,-8412.68888692643,0
-18.610119047619,7666.51973781621,-7997.61966189299,-7964.13089609092,0
-12.610119047619,7610.03976868538,-7758.06224018125,-7953.11689072141,0
-12.610119047619,7825.3158899348,-8041.13152792746,-8071.11821412334,0
-10.610119047619,7449.7738358842,-7971.44036220316,-8391.55845217679,0
-10.610119047619,7179.67265123434,-8014.45482154353,-8280.5002530426,0
-9.61011904761904,7172.35366702106,-8214.22344762668,-8457.0197910512,0
-9.61011904761904,6895.5000930012,-8070.82259367569,-8335.70865618849,0
-8.61011904761904,6456.36665005403,-8412.01366663328,-8048.06360084649,0
-8.61011904761904,5995.3435726662,-8259.88949603563,-7611.78744146546,0
-7.61011904761904,5938.39985594086,-7792.50110892322,-7611.26011557171,0
-7.61011904761904,6146.80952087164,-8201.79576007392,-7712.49920737224,0
-6.61011904761904,5868.58153361807,-8648.15094983554,-7523.04148546692,0
