chn_1,chn_2,chn_3,chn_4,marker
47.3371281674624,-27134.3599989396,25818.532475891,-15601.6652455821,-600
47.3371281674624,-27409.9139577248,25894.0522756962,-15524.7934719429,-300
48.3371281674624,-27001.2419999167,25808.5188937596,-15544.0427370148,0
48.3371281674624,-26833.1465865583,25588.1153696709,-15481.2236374591,0
49.3371281674624,-27205.3395601986,25603.050660144,-15289.5369351802,0
49.3371281674624,-26981.7047625482,26003.8519984953,-15754.4102395724,0
50.3371281674624,-26973.6508879936,25571.6728995157,-15629.778073549,0
50.3371281674624,-26609.6875642058,25365.6530306567,-15972.6595812866,0
-149.662871832538,265.293355781115,6517.98402581262,1154.98455513622,0
-48.6628718325376,-145.538394251377,6864.92706490206,813.103470636803,0
-48.6628718325376,29.0700548798729,6440.2427254337,1285.9876407341,0
-47.6628718325376,-251.188698049639,6524.90284073065,1362.5415228771,0
-47.6628718325376,163.182867290913,6446.41917021052,1350.58880261871,0
-46.6628718325376,334.662890109229,6196.59759307039,1415.86875634528,0
-46.6628718325376,-40.4285059967126,6259.54197927463,1605.47981414878,0
-45.6628718325376,181.81504887016,6668.42898133016,1138.48224658174,0
-45.6628718325376,186.615210463288,6179.86715061861,1254.97265040157,0
-44.6628718325376,547.51929608732,5988.53760878547,916.219992215085,0
-44.6628718325376,267.3540406567,5556.16964485814,1155.28000723272,0
-43.6628718325376,-151.473615481057,5866.12507338581,812.957614538531,0
-43.6628718325376,36.7742487885942,5454.35086856448,1289.07305819755,0
-42.6628718325376,-247.329121295367,5571.17786338032,1366.53199612982,0
-42.6628718325376,156.14811547426,5468.62793664533,1355.13652096483,0
-41.6628718325376,335.53802669886,5183.78593632012,1413.55749817266,0
-41.6628718325376,-40.278909998485,5287.02400464696,1602.06154558928,0
-40.6628718325376,179.971278192005,5684.34349613954,1139.45836047017,0
-40.6628718325376,190.052178522567,6166.40725067808,1255.86648649098,0
-39.6628718325376,550.425198352891,5980.25373038362,917.652373898115,0
-39.6628718325376,260.154733241997,5546.1878518764,1157.59500530529,0
-38.6628718325376,-149.214715907821,5903.74098714013,813.30542523441,0
-38.6628718325376,27.0318094040219,6377.79387597359,1283.82971845967,0
-37.6628718325376,-247.362780394969,6579.51285988363,1366.82370832636,0
-37.6628718325376,157.932047753124,6417.99967044723,1353.71535898167,0
-36.6628718325376,334.176703114989,6181.39863965046,1412.32333118729,0
-36.6628718325376,-37.0251970370348,6275.83298348161,1605.24046055162,0
-35.6628718325376,173.908900363832,6672.67002787991,1134.2823389315,0
-35.6628718325376,189.438834929834,7134.63556005657,1255.85900669106,0
-34.6628718325376,555.89293208811,6986.84219360762,921.12674095695,0
-34.6628718325376,258.322182263709,6541.02554943963,1157.18361631016,0
