chn_1,chn_2,chn_3,chn_4,marker
49.4882175226586,-5775.505148043,-12326.8282698302,10091.5344705646,-600
49.4882175226586,-6042.1170060342,-11955.1420526339,10184.4541549136,-300
50.4882175226586,-5754.21202764528,-11554.7595830776,9940.90812989916,0
50.4882175226586,-5287.08543352977,-11548.0483326071,10110.235840293,0
-149.511782477341,4668.10002997184,-21299.8599064683,-8816.35814326596,0
-48.5117824773414,4346.14513243634,-20923.1771829312,-8415.42777836616,0
-48.5117824773414,4273.20586360052,-21230.7914340866,-8427.00089877904,0
-47.5117824773414,4365.21114241044,-21710.4747423033,-8445.73779755705,0
-47.5117824773414,4131.61886112803,-21842.6334569875,-8309.25201862412,0
-46.5117824773414,4328.36564804699,-21695.733926628,-7936.90383913568,0
-46.5117824773414,4630.52899501698,-21699.9188746784,-8150.54001425453,0
-45.5117824773414,4388.86226973023,-21354.5204142707,-8067.40390818952,0
-45.5117824773414,4670.58893339235,-20904.7824849991,-8305.41862116954,0
-44.5117824773414,5129.39425010645,-20902.5478947756,-8132.54922551768,0
-44.5117824773414,4666.56854093998,-21329.4163358181,-7833.23942221389,0
-43.5117824773414,4354.66649448538,-20910.4577831819,-7434.99056558231,0
-43.5117824773414,4274.60271623397,-21247.7668399855,-7452.78313962151,0
-42.5117824773414,4370.059922703,-21705.7811678589,-7466.69556745667,0
-42.5117824773414,4128.77840711168,-21864.1378817327,-7328.28000014661,0
-41.5117824773414,4335.8173987087,-21684.9443152558,-6953.88235548245,0
-41.5117824773414,4638.2500184755,-21688.5159197135,-7169.76621047467,0
-40.5117824773414,4380.187571783,-21360.6688097978,-7083.52598744644,0
-40.5117824773414,4675.53495108375,-20922.9284795841,-7326.64940376593,0
-39.5117824773414,5123.79374992281,-20886.6084411645,-7157.76674146684,0
-39.5117824773414,4666.06178449599,-21320.4181365247,-6854.2832098125,0
-38.5117824773414,4351.32489387497,-20939.1727350417,-6451.66615003268,0
-38.5117824773414,4277.41325105067,-21218.8050547286,-6475.5921599992,0
-37.5117824773414,4368.65185036968,-21704.4909023742,-6481.51990142897,0
-37.5117824773414,4129.61801465174,-21870.8996208526,-6345.81202168683,0
-36.5117824773414,4337.67799893666,-21672.6363045016,-5968.49725505723,0
-36.5117824773414,4636.92422394121,-21686.5636919366,-6195.78406501435,0
-35.5117824773414,4378.12127705749,-21370.8712568769,-6106.42476542307,0
-35.5117824773414,4674.49712884604,-20913.3131967981,-6349.63045954159,0
-34.5117824773414,5125.66930975058,-20894.8997993662,-6171.76081764898,0
-34.5117824773414,4663.20637087982,-21337.9283481172,-5875.36439641066,0
-33.5117824773414,4352.40759491214,-20955.688133246,-5474.94639780479,0
-33.5117824773414,4279.03449768146,-21161.5920652065,-5490.02380447615,0
-32.5117824773414,4353.94843369388,-20783.0973601408,-5508.9514381519,0
-32.5117824773414,4126.8860177341,-20907.7276562142,-5371.08189623537,0
-30.5117824773414,3872.73176649531,-20559.7711042368,-5283.8655593187,0
-30.5117824773414,4169.5601461785,-20144.2794388595,-5529.50592830837,0
-29.5117824773414,4628.07749059602,-20058.4917437259,-5353.3715999952,0
-29.5117824773414,4160.95089648051,-20509.2132666858,-5058.25796444169,0
-28.5117824773414,3846.37108165763,-20170.490527699,-4658.49444832806,0
-28.5117824773414,3782.73668391156,-20360.6794000456,-4677.22947715609,0
-27.5117824773414,3861.43165877919,-19953.1892506235,-4682.22972339685,0
-27.5117824773414,3625.46080112496,-20103.6547755908,-4544.85010837451,0
-26.5117824773414,3836.37806897602,-19859.3121518858,-4183.10080536049,0
-26.5117824773414,4128.92987305989,-19904.1236331549,-4390.857857749,0
-25.5117824773414,3874.58488692335,-19586.8978391133,-4306.69327919618,0
-25.5117824773414,4173.04012308727,-19140.8773703978,-4551.65298639391,0
-24.5117824773414,4628.13171914538,-19070.3522069833,-4374.73701899,0
-24.5117824773414,4162.29913041453,-19543.6440261758,-4072.72326801824,0
-23.5117824773414,3845.07520632298,-19193.7090671218,-3675.04661607989,0
-23.5117824773414,3779.0285731055,-19381.7774161936,-3691.31331093716,0
-22.5117824773414,3859.85529094787,-18957.0500678757,-3702.01690461034,0
-22.5117824773414,3624.18736519005,-19122.7743846622,-3562.65140271154,0
-21.5117824773414,3841.81027366166,-18868.3714300764,-3202.67855217647,0
-21.5117824773414,4130.6595767894,-18930.184496544,-3410.71983696161,0
-20.5117824773414,3868.64031594378,-18617.4914612488,-3322.53860585638,0
-20.5117824773414,4181.96539433153,-18189.2018582232,-3568.87459623781,0
-19.5117824773414,4625.99810622066,-18081.0196421549,-3395.4778746922,0
-19.5117824773414,4158.77053480634,-18556.200110825,-3090.35626685726,0
-18.5117824773414,3844.19071998346,-18248.0921928754,-2692.99376651518,0
-18.5117824773414,3783.54076240204,-18344.2001419367,-2720.60731783802,0
-17.5117824773414,3853.48811127331,-17994.9477146247,-2721.91254292256,0
-17.5117824773414,3622.48384076023,-18177.9541091064,-2585.04529419415,0
-16.5117824773414,3844.4151139808,-17879.4502542431,-2224.94902696055,0
-16.5117824773414,4129.56939595231,-17940.1151714243,-2424.57553684539,0
-15.5117824773414,3872.11281305264,-17632.3326247709,-2350.33665277496,0
-15.5117824773414,4178.19370522621,-17209.8510863764,-2581.38393213753,0
-14.5117824773414,4624.53019548805,-17082.0717945404,-2415.63904590127,0
-14.5117824773414,4160.91162753097,-16605.8946425321,-2109.47026607873,0
-13.5117824773414,3843.60542564039,-16261.3114803147,-1716.06083998982,0
-13.5117824773414,3772.04617988822,-16423.0284942987,-1740.58897384922,0
-12.5117824773414,3858.97267455832,-16034.1967057555,-1741.93159793331,0
-12.5117824773414,3623.98915049239,-16215.6921806552,-1601.33940884903,0
-11.5117824773414,3841.78035446202,-15925.2515500963,-1236.87119856723,0
-11.5117824773414,4129.89663719844,-15977.9654399717,-1459.31483808173,0
-10.5117824773414,3875.71246675999,-15685.6511195351,-1366.7953230279,0
-10.5117824773414,4177.8402846804,-15234.4434095809,-1608.01139036999,0
-9.5117824773414,4627.77829859957,-15116.4776152286,-1438.18253338211,0
-9.5117824773414,4152.2406694837,-14661.4645570696,-1124.99396134275,0
-8.5117824773414,3847.72118554163,-14326.855708034,-733.087975036022,0
-8.5117824773414,3776.53592978503,-14459.3005250648,-758.304250487261,0
-7.5117824773414,3859.71504469953,-14046.1519070097,-757.571230095946,0
-7.5117824773414,3621.55634557122,-14272.496262178,-619.473554282118,0
-6.5117824773414,3851.4461258975,-13991.7270129046,-257.297902673152,0
-6.5117824773414,4131.51414392927,-13965.2541310682,-466.296601846949,0
-5.5117824773414,3860.43684539098,-13750.0565477179,-386.040218747821,0
-5.5117824773414,4183.36598686493,-13276.5216350283,-631.646928637889,0
-4.5117824773414,4622.05812161734,-13140.1181338944,-457.520926600922,0
-4.5117824773414,4155.16340129908,-12686.9488464135,-146.755809732847,0
-3.5117824773414,3849.0656795757,-12373.3731947287,246.702235055487,0
-3.5117824773414,3783.26213985534,-12441.1102627262,223.677540978282,0
-2.5117824773414,3852.96265532953,-12150.5518253187,220.019918821617,0
-2.5117824773414,3624.14996619049,-12328.4607361608,357.287336845282,0
-1.5117824773414,3856.02563339324,-12007.0312945691,719.571445552963,0
-1.5117824773414,4124.66451716043,-12006.2253461287,512.038787161797,0
-0.511782477341399,3860.42001584118,-11782.1380205836,600.268636966455,0
-0.511782477341399,4186.73002687508,-11350.7031616952,346.744558870192,0
0.488217522658601,4626.31973761685,-11152.550172393,518.761257332149,0
0.488217522658601,4155.75991534201,-10716.3338514112,830.958755883254,0
1.4882175226586,3838.96233984541,-10431.7199849833,1223.14897458661,0
1.4882175226586,3789.40866543251,-10495.8517894235,1197.94017893528,0
2.4882175226586,3860.83327478628,-10128.0382386313,1207.5517218214,0
2.4882175226586,3615.68844254074,-10371.8554063926,1341.78982088096,0
3.4882175226586,3857.81143562208,-10034.3855338909,1698.09382955949,0
3.4882175226586,4127.99115817101,-10070.5728058621,1485.69930122593,0
4.4882175226586,3860.85945408597,-9800.79512255846,1586.66351037971,0
4.4882175226586,4188.4073720052,-9397.37211433819,1328.13918604269,0
5.4882175226586,4622.67146521007,-9184.24830551326,1505.46654244173,0
5.4882175226586,4160.2085263393,-8750.51153820215,1818.69251348065,0
6.4882175226586,3844.27860763242,-8485.57702534108,2208.58269371125,0
6.4882175226586,3786.84496401289,-8514.39669439962,2185.44206273542,0
7.4882175226586,3852.49142793511,-8188.72807620812,2185.73377493197,0
7.4882175226586,3619.6845256434,-8389.0689069845,2321.15368237752,0
8.4882175226586,3858.46404816435,-8071.04651425241,2678.79657524019,0
8.4882175226586,4122.08024629104,-8096.29457885327,2469.55478256927,0
9.4882175226586,3860.48733404038,-7865.87934258321,2554.74783360991,0
9.4882175226586,4184.57210460064,-7414.94464532586,2305.0347135685,0
10.4882175226586,4627.61374300152,-7242.87371831454,2483.54013845358,0
10.4882175226586,4159.02858790328,-6799.85451931341,2797.40937228487,0
11.4882175226586,3845.05089697327,-6507.11385028178,3182.67329627029,0
11.4882175226586,3781.2818628288,-6569.71977554003,3155.55341174161,0
12.4882175226586,3858.06948871903,-6204.07536672216,3172.74199193796,0
12.4882175226586,3619.1441100998,-6466.78650905958,3298.72613179531,0
13.4882175226586,3857.96851142022,-6113.28368544785,3654.81322627641,0
13.4882175226586,4125.30217010287,-6124.73525911218,3451.97040242968,0
14.4882175226586,3862.86030056226,-5902.22991124841,3533.59184901263,0
14.4882175226586,4182.83492107123,-5466.52782651058,3288.31799021862,0
15.4882175226586,4627.58569375185,-5287.09677638646,3463.89133353844,0
15.4882175226586,4156.96229317776,-4829.24887406102,3771.34663894573,0
16.4882175226586,3842.46475615391,-4575.18625037113,4168.45856599077,0
16.4882175226586,3780.83120488414,-4563.99272980375,4138.53375649532,0
17.4882175226586,3855.40854990055,-4273.46795149587,4148.46319087768,0
17.4882175226586,3617.88189386475,-4501.37558484564,4276.39581861194,0
18.4882175226586,3859.90390964729,-4132.55413101541,4629.40871532946,0
18.4882175226586,4122.88806468147,-4183.84311900774,4434.88716888414,0
19.4882175226586,3863.94300159944,-3941.45646297952,4523.55832688357,0
19.4882175226586,4193.6151826935,-3511.8391954696,4261.65313298661,0
20.4882175226586,4619.26254640046,-3301.03038471725,4447.48128198493,0
20.4882175226586,4150.38941900564,-2877.84013528118,4754.2372261005,0
21.4882175226586,3842.05897700872,-2585.3911784461,5146.93981109779,0
21.4882175226586,3782.14951961852,-2655.84715371134,5128.37681766772,0
22.4882175226586,3853.85088156901,-2282.68928588249,5130.81897233879,0
22.4882175226586,3620.41567608473,-2531.03921239005,5265.423581594,0
23.4882175226586,3854.8980535566,-2184.17845109964,5612.03376958739,0
23.4882175226586,4123.77629092095,-2224.48709282206,5410.41763292612,0
24.4882175226586,3866.596460618,-1981.14302240519,5504.34709026325,0
