chn_1,chn_2,chn_3,chn_4,marker
-32.7003525264395,3199.67488880112,-9377.24181469423,-5414.9856061416,-600
-32.7003525264395,3316.35602751869,-9853.77238724832,-5543.08465942389,-300
-31.7003525264395,3617.04772385612,-9789.46480751024,-5507.96886878994,0
-31.7003525264395,4095.92882353236,-9531.26959436932,-5022.01748824746,0
-30.7003525264395,4458.97213193105,-9191.82692464101,-5159.57287856772,0
-30.7003525264395,4908.88957640046,-9655.1911794011,-5206.04113551716,0
-29.7003525264395,4945.3479911185,-10095.2895165368,-5482.84235093764,0
-29.7003525264395,4455.69784951984,-9756.34051360269,-5113.13080091796,0
-28.7003525264395,4845.07005360659,-9642.30535410377,-4911.46604555727,0
-28.7003525264395,4422.30615276547,-9988.79773524855,-4646.32770814861,0
-27.7003525264395,4196.13196304516,-10330.6058916988,-4444.01034024566,0
-27.7003525264395,4291.64152811357,-10780.9459448632,-4558.32786219123,0
-26.7003525264395,4591.54036566039,-10826.0136092793,-4525.26901653291,0
-26.7003525264395,4118.54773846438,-10486.8046832982,-4050.91506575302,0
-25.7003525264395,4458.77017733344,-10113.7029139687,-4174.61412673744,0
-25.7003525264395,4901.14424359222,-9691.25129477386,-4219.76967880244,0
-24.7003525264395,4963.96895299788,-10117.2502090767,-4512.20741593766,0
-24.7003525264395,5419.53925625031,-9689.23548869775,-4140.29306484408,0
-23.7003525264395,5830.860933177,-9681.21527324277,-3931.30184547019,0
-23.7003525264395,5412.5437733832,-10028.433194979,-3669.95202671665,0
-22.7003525264395,5174.29344670597,-10255.4563419892,-3469.93095738648,0
-22.7003525264395,5270.27797906875,-9831.09176396704,-3573.61220385808,0
-21.7003525264395,5561.22349612165,-9892.0091243953,-3537.10891034056,0
-21.7003525264395,5121.64687502972,-9486.38331510113,-3074.75255861853,0
-20.7003525264395,5425.44268833037,-9124.34416984054,-3192.21720637682,0
-20.7003525264395,5872.57390733279,-8740.61547478694,-3237.99358183446,0
-19.7003525264395,5961.49189872929,-9162.60895623718,-3533.68129203117,0
-19.7003525264395,6402.46537245467,-9638.81415749514,-3159.80349346085,0
-18.7003525264395,6794.98283240415,-9674.96029056688,-2947.21075042964,0
-18.7003525264395,6400.8590854237,-10087.256211432,-2684.30887319448,0
-17.7003525264395,6157.09988611174,-10189.9837834149,-2492.71005856453,0
-17.7003525264395,6250.20095560869,-9822.01315682461,-2585.81486796144,0
-16.7003525264395,6548.57391397358,-9929.70918589863,-2551.7612089149,0
-16.7003525264395,6107.81548449566,-9452.47177225291,-2090.16779678383,0
-15.7003525264395,6392.13015892712,-9107.68104558797,-2212.08666538934,0
-15.7003525264395,6843.1134748839,-8784.76312381388,-2252.29058991301,0
-14.7003525264395,6961.81602952752,-9175.28534713699,-2556.69974680639,0
-14.7003525264395,7372.35045751353,-9564.21998292892,-2178.23309099044,0
-13.7003525264395,7777.10487011803,-9704.08102157186,-1971.42597319067,0
-13.7003525264395,7385.1315656121,-10129.1374810858,-1704.91883239823,0
-12.7003525264395,7143.50410927489,-10161.70079,-1518.67555450483,0
-12.7003525264395,7220.3179144648,-9813.02056738115,-1604.86902878362,0
-11.7003525264395,7532.27418946877,-9992.20104420823,-1569.96641244714,0
-11.7003525264395,7103.23286655202,-10414.1384271591,-1119.04667478961,0
-10.7003525264395,7365.31009584695,-10057.802629331,-1226.51083006638,0
-10.7003525264395,7811.58113785956,-9788.6495093199,-1279.43789423931,0
-9.70035252643947,7948.76253818424,-10185.7090777656,-1580.44374217301,0
