chn_1,chn_2,chn_3,chn_4,marker
29.8979319546364,-19028.3412389439,16349.5886282998,10991.1804033022,-600
29.8979319546364,-19391.8482949371,16101.3939076404,10678.3620813585,-300
30.8979319546364,-19681.9916034495,15950.6441502765,10763.4242359007,0
30.8979319546364,-19701.0950124232,16137.6541076608,10592.8025201222,0
31.8979319546364,-19944.2333883425,16100.1803101048,10740.5958865711,0
31.8979319546364,-20398.6817216082,16548.4652882436,10996.2947164916,0
32.8979319546364,-20884.9865226965,16970.0492506487,11430.3231959993,0
32.8979319546364,-20900.1630367167,17437.5797539594,11474.7943463724,0
33.8979319546364,-20701.4397126712,17776.5511962933,11338.2468590902,0
33.8979319546364,-20996.186838029,17521.1814775689,11510.0522532047,0
34.8979319546364,-20992.8639369184,17303.1172609025,11982.4390166079,0
34.8979319546364,-21350.0206427868,17076.5578614868,11663.468559237,0
35.8979319546364,-21637.2094303342,16951.9313053133,11739.7082897837,0
35.8979319546364,-21662.3901767359,17111.7409703199,11576.2597021202,0
39.8979319546364,-21680.8054441177,16854.9575694123,12052.6182392764,0
39.8979319546364,-22015.2048587558,16628.7085816928,11723.0788246307,0
42.8979319546364,-21529.4554328109,16173.4711295365,12154.8184853655,0
42.8979319546364,-21558.563074166,16418.3092899856,12208.0260420351,0
43.8979319546364,-21344.4575416027,16884.5457879117,12056.9191242254,0
43.8979319546364,-21637.1664214847,16678.9578774975,12232.2063651986,0
50.8979319546364,-21922.3468827559,16704.6322906933,12322.1341295832,0
50.8979319546364,-21981.6953551528,16872.2957456068,12161.2922521888,0
-149.102068045364,5784.47941492537,-4510.88331299664,-3843.93123958233,0
-48.1020680453636,5335.69329019256,-4858.67530937602,-3595.18488367947,0
-48.1020680453636,5809.35161958068,-5274.16136490337,-3156.86299902267,0
-47.1020680453636,5793.06809517361,-5113.45225395744,-3106.51646581918,0
-47.1020680453636,6003.36266968205,-4668.18537508294,-3260.16651559874,0
-46.1020680453636,5712.71073477568,-4794.16203514037,-3084.06023653524,0
-46.1020680453636,5684.58294720894,-5128.20428933266,-2594.19318073915,0
-45.1020680453636,5363.81546790937,-5408.64816730998,-2935.59181814428,0
-45.1020680453636,5072.80076270729,-5364.5210877328,-2851.06446929576,0
-44.1020680453636,5009.97792325161,-5254.07810214132,-3006.89114084953,0
-44.1020680453636,4804.05529179137,-5476.81158390238,-2870.56804756468,0
-43.1020680453636,4362.41237597393,-5826.51466915913,-2611.25647428699,0
-43.1020680453636,4831.32477231828,-6274.60517250018,-2170.81406635532,0
-42.1020680453636,4814.41294471865,-6138.18671176646,-2125.30322379453,0
-42.1020680453636,5026.07632261088,-6587.12430244747,-2282.85024932792,0
-41.1020680453636,4726.30651161253,-6721.97948499972,-2101.38095372796,0
-41.1020680453636,4704.82452626705,-7149.8109502808,-1613.57458280746,0
-40.1020680453636,4387.88670452211,-7355.49796804383,-1956.73471309172,0
-40.1020680453636,4093.63698585836,-7307.8217234087,-1866.85930730655,0
-39.1020680453636,4029.52388091797,-7236.80850305006,-2030.33407426972,0
-39.1020680453636,3822.55407747013,-7442.46560161344,-1896.03426686089,0
-38.1020680453636,3381.19539404932,-7765.78369268279,-1638.1064565668,0
-38.1020680453636,3843.88459686741,-8239.90015981549,-1197.95576083168,0
-37.1020680453636,3834.63582427699,-8112.94364596966,-1142.73987788588,0
-37.1020680453636,4046.43383856762,-8544.51688115641,-1302.98711118728,0
-36.1020680453636,3746.50321187118,-8654.38953200465,-1123.74305606095,0
-36.1020680453636,3719.33283869309,-9136.10921574726,-636.636046432161,0
-35.1020680453636,3411.93550173512,-9324.88066601071,-978.326396033835,0
-35.1020680453636,3116.8218661816,-9232.13862690951,-891.614945611187,0
-34.1020680453636,3044.1256908429,-9180.95435611594,-1041.76444903223,0
-34.1020680453636,2845.26773039896,-9448.06549075123,-908.814745507405,0
-33.1020680453636,2400.15792732259,-9724.47401667635,-650.834576613937,0
-33.1020680453636,2859.45878078082,-10148.1280137069,-213.675800843366,0
